client_id,program_name,provider,entry_date,exit_date,exited_flag,exit_interview_completed,exit_destination,income_at_exit_range,permanent_housing_flag
C01475,OTHER_COC,Provider_03,2023-05-07,2023-09-16,1,1,Staying with friends (temporary),"$2,001+",1
C01476,OTHER_COC,Provider_11,2022-10-17,2023-01-01,1,1,"Rental by client, no ongoing housing subsidy",No Income,0
C01477,OTHER_COC,Provider_06,2023-09-24,2023-12-13,1,1,Staying with friends (temporary),Data Not Collected,0
C01478,OTHER_COC,Provider_08,2023-04-24,2023-09-13,1,1,Emergency shelter (voucher),No Income,0
C01479,SHI,Provider_15,2022-01-31,2023-04-01,1,1,Emergency shelter (voucher),"$2,001+",0
C01480,OTHER_COC,Provider_01,2023-03-09,2023-07-24,1,1,Staying with family (temporary),"$2,001+",1
C01481,OTHER_COC,Provider_06,2022-05-25,2023-01-21,1,1,Staying with friends (temporary),"$2,001+",1
C01482,OTHER_COC,Provider_03,2022-06-14,2022-10-12,1,1,Staying with friends (temporary),"$2,001+",0
C01483,OTHER_COC,Provider_01,2023-01-19,2023-06-04,1,1,Staying with friends (temporary),"$2,001+",1
C01484,HHCM,Provider_15,2023-02-14,2023-10-12,1,1,Other,"$2,001+",0
C01485,OTHER_COC,Provider_15,2023-08-27,2023-11-20,1,1,Staying with family (temporary),No Income,0
C01486,OTHER_COC,Provider_03,2023-05-11,2023-10-20,1,1,"Rental by client, with ongoing housing subsidy","$2,001+",1
C01487,OTHER_COC,Provider_15,2022-08-11,2023-03-12,1,1,Other,Data Not Collected,0
C01488,OTHER_COC,Provider_01,2023-01-13,2023-07-11,1,1,"Rental by client, with ongoing housing subsidy",No Income,0
C01489,OTHER_COC,Provider_15,2022-09-08,2023-03-21,1,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,1
C01490,OTHER_COC,Provider_13,2023-12-03,2023-12-31,0,1,"Rental by client, no ongoing housing subsidy",Data Not Collected,0
C01491,OTHER_COC,Provider_02,2023-10-02,2023-12-31,1,1,Staying with friends (temporary),Data Not Collected,0
C01492,OTHER_COC,Provider_08,2022-06-29,2022-11-03,1,1,Other,"$2,001+",0
C01493,OTHER_COC,Provider_12,2023-06-10,2023-09-18,1,1,Emergency shelter (voucher),Data Not Collected,0
C01494,OTHER_COC,Provider_03,2022-01-24,2022-09-24,1,1,Staying with friends (temporary),"$2,001+",0
C01495,OTHER_COC,Provider_03,2023-04-03,2023-12-14,1,1,Staying with friends (temporary),"$1,001–$1,500",0
C01496,SHI,Provider_08,2022-05-13,2023-12-31,0,1,Jail/prison/juvenile detention,Data Not Collected,0
C01497,OTHER_COC,Provider_02,2022-05-11,2022-07-13,1,1,Staying with friends (temporary),No Income,1
C01498,SHI,Provider_01,2022-04-17,2023-10-04,1,1,Deceased,$251–$500,1
C01499,OTHER_COC,Provider_03,2022-01-26,2022-08-29,1,1,Staying with family (temporary),No Income,0
C01500,SHI,Provider_10,2023-10-30,2023-12-31,1,1,Deceased,Data Not Collected,0
C01501,OTHER_COC,Provider_03,2022-12-16,2023-03-05,1,1,Emergency shelter (voucher),No Income,1
C01502,OTHER_COC,Provider_07,2023-05-11,2023-06-15,1,1,"Rental by client, with ongoing housing subsidy","$2,001+",0
C01503,OTHER_COC,Provider_02,2022-05-11,2022-09-26,1,1,Emergency shelter (voucher),"$2,001+",0
C01504,OTHER_COC,Provider_02,2023-12-09,2023-12-31,1,1,Staying with friends (temporary),Data Not Collected,0
C01505,OTHER_COC,Provider_08,2022-01-10,2022-05-09,1,1,No Exit Interview completed,"$1,501–$2,000",1
C01506,OTHER_COC,Provider_01,2023-05-25,2023-12-31,1,1,Emergency shelter (voucher),Data Not Collected,0
C01507,CEA,Provider_08,2023-03-06,2023-10-30,1,1,"Rental by client, with ongoing housing subsidy","$1,001–$1,500",1
C01508,CEA,Provider_06,2023-10-20,2023-12-31,1,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,0
C01509,SHI,Provider_08,2022-02-26,2023-12-31,1,1,Staying with friends (temporary),Data Not Collected,1
C01510,OTHER_COC,Provider_04,2022-11-13,2023-07-15,1,1,Emergency shelter (voucher),"$1,001–$1,500",1
C01511,CEA,Provider_13,2022-11-29,2023-05-15,1,1,"Rental by client, no ongoing housing subsidy","$2,001+",0
C01512,OTHER_COC,Provider_01,2022-08-11,2023-03-25,1,1,"Rental by client, no ongoing housing subsidy","$2,001+",0
C01513,OTHER_COC,Provider_13,2023-04-21,2023-11-19,1,1,"Rental by client, no ongoing housing subsidy","$1,501–$2,000",0
C01514,CEA,Provider_03,2022-04-08,2022-06-21,1,1,"Rental by client, with ongoing housing subsidy",No Income,0
C01515,CEA,Provider_01,2022-12-29,2023-08-01,1,1,"Rental by client, with ongoing housing subsidy",No Income,0
C01516,SHI,Provider_08,2022-02-14,2023-08-21,1,1,"Rental by client, with ongoing housing subsidy","$2,001+",0
C01517,OTHER_COC,Provider_02,2023-09-20,2023-12-19,1,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,0
C01518,OTHER_COC,Provider_06,2023-08-19,2023-12-31,0,1,Staying with family (temporary),Data Not Collected,0
C01519,HHCM,Provider_12,2023-03-27,2023-06-24,1,1,Staying with friends (temporary),"$2,001+",1
C01520,HHCM,Provider_12,2022-07-27,2023-02-18,1,0,No Exit Interview completed,"$2,001+",0
C01521,OTHER_COC,Provider_08,2023-12-03,2023-12-31,1,1,Emergency shelter (voucher),Data Not Collected,1
C01522,OTHER_COC,Provider_15,2023-04-24,2023-08-01,1,1,Staying with family (temporary),"$2,001+",0
C01523,HHCM,Provider_07,2023-05-03,2023-10-11,1,0,No Exit Interview completed,"$2,001+",1
C01524,OTHER_COC,Provider_01,2022-08-12,2023-03-17,1,1,Staying with family (temporary),"$2,001+",0
C01525,OTHER_COC,Provider_13,2022-08-28,2022-10-17,1,1,Staying with family (temporary),"$2,001+",0
C01526,OTHER_COC,Provider_02,2023-08-06,2023-12-31,0,0,No Exit Interview completed,Data Not Collected,0
C01527,CEA,Provider_02,2023-01-17,2023-03-19,1,1,Staying with family (temporary),$151–$250,0
C01528,OTHER_COC,Provider_01,2023-01-26,2023-09-14,1,1,"Rental by client, no ongoing housing subsidy","$2,001+",0
C01529,CEA,Provider_03,2023-09-14,2023-12-31,0,1,Staying with friends (temporary),Data Not Collected,0
C01530,CEA,Provider_03,2023-02-25,2023-12-31,1,1,Emergency shelter (voucher),Data Not Collected,0
C01531,OTHER_COC,Provider_03,2023-07-29,2023-12-31,1,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,0
C01532,HHCM,Provider_08,2022-07-20,2022-12-23,1,1,"Rental by client, with ongoing housing subsidy","$501–$1,000",1
C01533,OTHER_COC,Provider_10,2023-02-15,2023-08-10,1,1,Emergency shelter (voucher),"$2,001+",0
C01534,OTHER_COC,Provider_15,2023-10-15,2023-12-31,1,1,Other,Data Not Collected,0
C01535,OTHER_COC,Provider_01,2023-12-30,2023-12-31,1,1,No Exit Interview completed,Data Not Collected,0
C01536,OTHER_COC,Provider_02,2022-01-06,2022-09-12,1,1,Emergency shelter (voucher),No Income,1
C01537,SHI,Provider_08,2023-06-13,2023-12-31,1,1,Staying with friends (permanent),Data Not Collected,1
C01538,OTHER_COC,Provider_01,2022-08-28,2023-03-06,1,1,"Rental by client, with ongoing housing subsidy","$2,001+",1
C01539,SHI,Provider_04,2023-02-14,2023-12-31,1,1,No Exit Interview completed,Data Not Collected,0
C01540,SHI,Provider_08,2023-03-12,2023-12-31,1,0,No Exit Interview completed,Data Not Collected,1
C01541,OTHER_COC,Provider_12,2022-02-22,2023-02-22,1,1,Staying with friends (temporary),"$2,001+",1
C01542,OTHER_COC,Provider_02,2023-08-11,2023-12-31,1,1,"Rental by client, no ongoing housing subsidy",Data Not Collected,0
C01543,CEA,Provider_08,2023-05-16,2023-12-09,1,1,"Rental by client, with ongoing housing subsidy","$2,001+",1
C01544,OTHER_COC,Provider_08,2022-10-08,2023-02-23,1,1,"Rental by client, with ongoing housing subsidy",No Income,1
C01545,OTHER_COC,Provider_13,2022-03-14,2022-10-31,1,1,"Rental by client, no ongoing housing subsidy","$1,501–$2,000",1
C01546,OTHER_COC,Provider_03,2023-01-13,2023-05-01,1,1,"Rental by client, with ongoing housing subsidy","$1,501–$2,000",1
C01547,HHCM,Provider_10,2023-06-04,2023-12-04,1,1,"Rental by client, with ongoing housing subsidy","$2,001+",1
C01548,OTHER_COC,Provider_10,2022-05-21,2022-10-27,1,1,"Rental by client, no ongoing housing subsidy","$1,501–$2,000",0
C01549,HHCM,Provider_02,2023-04-01,2023-11-27,1,0,No Exit Interview completed,No Income,0
C01550,SHI,Provider_08,2022-02-14,2023-03-12,1,1,Staying with friends (temporary),No Income,0
C01551,HHCM,Provider_08,2023-01-18,2023-06-12,1,1,"Rental by client, with ongoing housing subsidy",No Income,1
C01552,SHI,Provider_03,2023-08-13,2023-12-31,1,1,Emergency shelter (voucher),Data Not Collected,0
C01553,OTHER_COC,Provider_06,2023-06-10,2023-09-21,1,1,Other,"$2,001+",1
C01554,CEA,Provider_06,2022-02-20,2022-06-14,1,1,Other,"$2,001+",1
C01555,OTHER_COC,Provider_12,2022-02-22,2022-05-26,1,0,No Exit Interview completed,"$2,001+",1
C01556,CEA,Provider_01,2022-04-26,2022-06-17,1,1,No Exit Interview completed,No Income,0
C01557,HHCM,Provider_07,2023-04-19,2023-11-27,1,1,Emergency shelter (voucher),"$2,001+",0
C01558,OTHER_COC,Provider_02,2023-11-05,2023-12-31,1,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,1
C01559,SHI,Provider_08,2023-11-24,2023-12-31,1,1,Staying with family (temporary),Data Not Collected,0
C01560,HHCM,Provider_08,2022-12-25,2023-06-14,1,1,Emergency shelter (voucher),"$2,001+",1
C01561,OTHER_COC,Provider_07,2022-10-18,2023-04-18,1,1,Staying with friends (temporary),"$1,001–$1,500",0
C01562,OTHER_COC,Provider_08,2023-01-09,2023-12-08,1,1,"Rental by client, with ongoing housing subsidy","$2,001+",0
C01563,OTHER_COC,Provider_03,2023-06-13,2023-11-23,1,1,"Rental by client, no ongoing housing subsidy",No Income,0
C01564,SHI,Provider_03,2022-04-19,2022-10-15,1,1,Staying with friends (temporary),Data Not Collected,1
C01565,OTHER_COC,Provider_10,2023-08-11,2023-12-30,1,1,"Rental by client, with ongoing housing subsidy","$2,001+",0
C01566,SHI,Provider_02,2023-01-05,2023-08-13,1,0,No Exit Interview completed,No Income,0
C01567,OTHER_COC,Provider_12,2023-03-14,2023-10-11,1,1,"Rental by client, with ongoing housing subsidy","$2,001+",0
C01568,OTHER_COC,Provider_08,2022-12-03,2023-02-01,1,1,"Rental by client, no ongoing housing subsidy","$2,001+",0
C01569,OTHER_COC,Provider_13,2023-03-22,2023-07-21,1,1,"Rental by client, no ongoing housing subsidy","$2,001+",0
C01570,OTHER_COC,Provider_03,2023-01-22,2023-09-14,1,1,Staying with family (temporary),"$1,501–$2,000",0
C01571,OTHER_COC,Provider_07,2023-05-13,2023-11-24,1,1,"Rental by client, no ongoing housing subsidy","$2,001+",0
C01572,SHI,Provider_01,2023-11-03,2023-12-31,1,1,Deceased,Data Not Collected,1
C01573,SHI,Provider_14,2023-11-18,2023-12-31,0,1,Staying with friends (temporary),Data Not Collected,0
C01574,CEA,Provider_08,2023-04-14,2023-10-01,1,1,"Rental by client, no ongoing housing subsidy","$2,001+",1
C01575,OTHER_COC,Provider_08,2022-10-24,2023-03-24,1,1,"Rental by client, with ongoing housing subsidy","$2,001+",0
C01576,OTHER_COC,Provider_10,2023-07-27,2023-10-21,1,1,"Rental by client, with ongoing housing subsidy","$2,001+",1
C01577,OTHER_COC,Provider_03,2023-10-11,2023-12-31,1,1,"Rental by client, no ongoing housing subsidy",Data Not Collected,0
C01578,HHCM,Provider_08,2022-09-03,2023-05-01,1,1,Staying with friends (temporary),"$2,001+",0
C01579,OTHER_COC,Provider_12,2022-12-19,2023-10-07,1,1,Emergency shelter (voucher),"$2,001+",0
C01580,OTHER_COC,Provider_01,2022-10-17,2023-03-20,1,1,Staying with family (temporary),"$2,001+",0
C01581,OTHER_COC,Provider_15,2023-07-03,2023-12-31,1,1,No Exit Interview completed,Data Not Collected,0
C01582,OTHER_COC,Provider_13,2022-03-15,2022-10-11,1,1,Staying with family (temporary),No Income,0
C01583,HHCM,Provider_15,2023-10-27,2023-12-31,1,1,"Rental by client, no ongoing housing subsidy",Data Not Collected,0
C01584,OTHER_COC,Provider_12,2023-01-19,2023-12-18,1,1,Emergency shelter (voucher),"$2,001+",0
C01585,OTHER_COC,Provider_03,2023-02-23,2023-12-31,1,1,Staying with family (temporary),Data Not Collected,0
C01586,OTHER_COC,Provider_08,2023-10-14,2023-12-15,1,1,Staying with family (temporary),Data Not Collected,0
C01587,OTHER_COC,Provider_01,2023-06-19,2023-12-31,1,1,Staying with friends (temporary),Data Not Collected,0
C01588,OTHER_COC,Provider_10,2023-04-07,2023-12-19,1,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,0
C01589,OTHER_COC,Provider_02,2022-05-30,2022-08-09,1,0,No Exit Interview completed,"$2,001+",1
C01590,SHI,Provider_13,2022-04-18,2023-12-31,0,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,0
C01591,OTHER_COC,Provider_02,2023-03-30,2023-05-26,1,1,Staying with family (temporary),"$2,001+",0
C01592,OTHER_COC,Provider_02,2022-06-08,2022-11-12,1,1,Emergency shelter (voucher),"$2,001+",0
C01593,SHI,Provider_01,2023-09-18,2023-12-31,1,1,Deceased,Data Not Collected,0
C01594,SHI,Provider_10,2023-10-22,2023-12-31,1,1,Staying with friends (temporary),Data Not Collected,0
C01595,OTHER_COC,Provider_02,2022-01-12,2022-02-20,1,1,Other,"$2,001+",0
C01596,CEA,Provider_02,2022-06-13,2022-12-20,1,1,No Exit Interview completed,No Income,1
C01597,OTHER_COC,Provider_02,2023-06-30,2023-11-17,1,1,Staying with friends (temporary),"$1,501–$2,000",1
C01598,OTHER_COC,Provider_03,2022-10-25,2023-01-21,1,1,"Rental by client, no ongoing housing subsidy","$2,001+",0
C01599,CEA,Provider_15,2023-03-07,2023-07-28,1,1,Other,"$2,001+",0
C01600,OTHER_COC,Provider_07,2023-11-24,2023-12-31,0,1,Other,Data Not Collected,0
C01601,OTHER_COC,Provider_03,2023-02-08,2023-07-13,1,1,"Rental by client, no ongoing housing subsidy","$2,001+",1
C01602,HHCM,Provider_02,2023-12-15,2023-12-31,1,0,No Exit Interview completed,Data Not Collected,0
C01603,OTHER_COC,Provider_01,2023-09-28,2023-12-31,1,1,Emergency shelter (voucher),Data Not Collected,0
C01604,OTHER_COC,Provider_03,2022-03-19,2022-07-08,1,1,"Rental by client, with ongoing housing subsidy","$2,001+",1
C01605,CEA,Provider_01,2022-04-24,2022-07-06,1,0,No Exit Interview completed,"$2,001+",1
C01606,OTHER_COC,Provider_01,2023-03-23,2023-12-31,1,0,No Exit Interview completed,Data Not Collected,0
C01607,OTHER_COC,Provider_01,2022-09-01,2023-01-18,1,1,Other,No Income,0
C01608,OTHER_COC,Provider_03,2022-05-23,2022-07-15,1,1,"Rental by client, no ongoing housing subsidy","$2,001+",0
C01609,OTHER_COC,Provider_10,2022-01-14,2022-07-25,1,1,Other,"$2,001+",0
C01610,OTHER_COC,Provider_01,2022-09-25,2023-01-29,1,1,Staying with family (temporary),No Income,1
C01611,OTHER_COC,Provider_08,2022-11-22,2023-06-23,1,1,Staying with family (temporary),"$2,001+",0
C01612,OTHER_COC,Provider_08,2023-08-17,2023-12-31,0,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,0
C01613,OTHER_COC,Provider_13,2022-10-01,2023-01-14,1,1,"Rental by client, with ongoing housing subsidy",No Income,1
C01614,OTHER_COC,Provider_02,2023-02-06,2023-06-08,1,1,No Exit Interview completed,"$2,001+",0
C01615,SHI,Provider_12,2023-06-19,2023-12-31,1,0,No Exit Interview completed,Data Not Collected,0
C01616,OTHER_COC,Provider_13,2022-08-03,2022-11-17,1,0,No Exit Interview completed,Data Not Collected,1
C01617,OTHER_COC,Provider_15,2023-01-12,2023-10-26,1,1,No Exit Interview completed,No Income,1
C01618,SHI,Provider_12,2023-12-22,2023-12-31,0,1,Emergency shelter (voucher),Data Not Collected,0
C01619,OTHER_COC,Provider_01,2023-05-03,2023-06-28,1,1,Emergency shelter (voucher),Data Not Collected,0
C01620,CEA,Provider_15,2023-01-25,2023-09-29,1,1,"Rental by client, with ongoing housing subsidy","$1,001–$1,500",1
C01621,OTHER_COC,Provider_13,2022-08-04,2023-03-13,1,1,"Rental by client, no ongoing housing subsidy","$2,001+",0
C01622,OTHER_COC,Provider_02,2023-10-19,2023-12-31,1,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,0
C01623,OTHER_COC,Provider_02,2022-05-08,2023-01-14,1,1,Staying with family (temporary),"$2,001+",0
C01624,HHCM,Provider_15,2022-08-29,2023-04-23,1,1,"Rental by client, no ongoing housing subsidy",No Income,1
C01625,OTHER_COC,Provider_02,2023-10-23,2023-12-31,1,1,"Rental by client, no ongoing housing subsidy",Data Not Collected,0
C01626,OTHER_COC,Provider_12,2022-02-19,2023-02-19,1,1,No Exit Interview completed,"$1,501–$2,000",0
C01627,OTHER_COC,Provider_06,2023-06-13,2023-12-31,1,1,"Rental by client, no ongoing housing subsidy",Data Not Collected,0
C01628,OTHER_COC,Provider_10,2023-08-30,2023-12-31,1,1,Staying with family (temporary),Data Not Collected,0
C01629,HHCM,Provider_01,2022-01-18,2022-07-18,1,1,"Rental by client, with ongoing housing subsidy","$1,501–$2,000",1
C01630,OTHER_COC,Provider_10,2023-05-09,2023-09-02,1,1,Other,"$2,001+",0
C01631,OTHER_COC,Provider_07,2023-07-10,2023-12-31,0,1,Emergency shelter (voucher),Data Not Collected,0
C01632,OTHER_COC,Provider_13,2022-01-27,2022-05-17,1,1,Staying with family (temporary),"$2,001+",0
C01633,OTHER_COC,Provider_02,2022-09-22,2023-07-07,1,1,Emergency shelter (voucher),No Income,0
C01634,OTHER_COC,Provider_01,2023-06-03,2023-08-11,1,1,"Rental by client, no ongoing housing subsidy","$2,001+",0
C01635,OTHER_COC,Provider_02,2023-11-27,2023-12-31,1,1,"Rental by client, no ongoing housing subsidy",Data Not Collected,0
C01636,OTHER_COC,Provider_01,2022-07-14,2023-07-14,1,1,Staying with family (temporary),No Income,0
C01637,OTHER_COC,Provider_15,2023-12-15,2023-12-31,1,0,No Exit Interview completed,Data Not Collected,1
C01638,OTHER_COC,Provider_01,2023-08-13,2023-12-31,1,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,0
C01639,HHCM,Provider_02,2023-05-07,2023-09-11,1,1,"Rental by client, no ongoing housing subsidy","$2,001+",1
C01640,OTHER_COC,Provider_12,2023-05-06,2023-06-27,1,1,Staying with friends (temporary),"$2,001+",0
C01641,HHCM,Provider_03,2022-04-10,2022-09-22,1,1,"Rental by client, with ongoing housing subsidy",$151–$250,0
C01642,OTHER_COC,Provider_02,2022-02-27,2022-05-31,1,1,Emergency shelter (voucher),"$2,001+",1
C01643,SHI,Provider_08,2022-11-17,2023-10-15,1,1,Long-term care/nursing home,"$2,001+",0
C01644,SHI,Provider_06,2023-06-15,2023-12-31,0,1,Staying with family (permanent),Data Not Collected,0
C01645,SHI,Provider_13,2023-03-22,2023-12-31,1,1,Jail/prison/juvenile detention,Data Not Collected,1
C01646,OTHER_COC,Provider_08,2023-10-11,2023-12-31,1,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,0
C01647,OTHER_COC,Provider_03,2022-10-24,2023-08-29,1,1,Staying with friends (temporary),No Income,1
C01648,OTHER_COC,Provider_08,2023-07-08,2023-12-31,1,1,"Rental by client, no ongoing housing subsidy",Data Not Collected,1
C01649,CEA,Provider_13,2023-01-28,2023-12-31,0,1,"Rental by client, no ongoing housing subsidy",Data Not Collected,0
C01650,OTHER_COC,Provider_03,2023-01-16,2023-10-08,1,1,Emergency shelter (voucher),Data Not Collected,0
C01651,OTHER_COC,Provider_10,2023-10-04,2023-12-31,1,1,No Exit Interview completed,Data Not Collected,0
C01652,CEA,Provider_06,2023-10-28,2023-12-31,1,1,"Rental by client, no ongoing housing subsidy",Data Not Collected,0
C01653,OTHER_COC,Provider_08,2023-11-11,2023-12-31,1,1,"Rental by client, no ongoing housing subsidy",Data Not Collected,0
C01654,SHI,Provider_10,2023-07-11,2023-12-31,1,0,No Exit Interview completed,Data Not Collected,0
C01655,OTHER_COC,Provider_01,2023-11-23,2023-12-31,0,1,Other,Data Not Collected,0
C01656,SHI,Provider_06,2023-09-28,2023-12-31,1,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,1
C01657,HHCM,Provider_01,2022-03-31,2022-09-10,1,1,Place not meant for habitation,"$1,501–$2,000",1
C01658,OTHER_COC,Provider_10,2022-06-09,2022-10-24,1,1,Other,"$2,001+",0
C01659,HHCM,Provider_08,2023-06-22,2023-09-26,1,1,"Rental by client, with ongoing housing subsidy","$1,501–$2,000",0
C01660,SHI,Provider_03,2023-03-08,2023-12-31,1,1,Long-term care/nursing home,Data Not Collected,0
C01661,OTHER_COC,Provider_01,2023-03-28,2023-08-22,1,1,Emergency shelter (voucher),"$2,001+",1
C01662,OTHER_COC,Provider_15,2023-10-28,2023-12-31,1,1,"Rental by client, no ongoing housing subsidy",Data Not Collected,0
C01663,CEA,Provider_03,2023-09-30,2023-12-31,1,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,0
C01664,OTHER_COC,Provider_03,2023-10-23,2023-12-31,0,1,Staying with friends (temporary),Data Not Collected,0
C01665,OTHER_COC,Provider_01,2022-06-14,2022-12-04,1,1,Staying with family (temporary),"$1,501–$2,000",0
